_id,awayTeam,homeTeam,competition,date,totalScores,home,away,firstQuarterAwayScore,firstQuarterHomeScore,secondQuarterAwayScore,secondQuarterHomeScore,thirdQuarterAwayScore,thirdQuarterHomeScore,fourthQuarterAwayScore,fourthQuarterHomeScore
492672584,Miami Heat (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1700950800,202,109,93,27,23,16,36,25,24,25,26
493009853,Philadelphia 76ers (cyber),Miami Heat (cyber),NBA 2K24. Cyber League,1701082800,179,80,99,24,28,12,17,29,18,34,17
493496086,New York Knicks (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1701274800,187,90,97,26,20,22,27,24,22,25,21
493551292,Atlanta Hawks (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1701291600,200,112,88,22,27,16,32,18,28,32,25
493402136,New York Knicks (cyber),Miami Heat (cyber),NBA 2K24. Cyber League,1701243600,211,110,101,28,21,22,24,25,33,26,32
493545013,New York Knicks (cyber),Milwaukee Bucks (cyber),NBA 2K24. Cyber League,1701289200,223,118,105,24,34,22,34,29,22,30,28
493154758,Atlanta Hawks (cyber),Boston Celtics (cyber),NBA 2K24. Cyber League,1701142800,225,110,115,29,25,27,28,30,24,29,33
493487632,Boston Celtics (cyber),Philadelphia 76ers (cyber),NBA 2K24. Cyber League,1701272400,195,94,101,37,25,27,15,14,33,23,21
493472225,New York Knicks (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1701267600,211,109,102,14,29,29,22,30,24,29,34
493408586,Brooklyn Nets (cyber),Atlanta Hawks (cyber),NBA 2K24. Cyber League,1701246000,183,97,86,19,22,18,20,22,29,27,26
493387475,Milwaukee Bucks (cyber),New York Knicks (cyber),NBA 2K24. Cyber League,1701236400,217,101,116,30,26,33,27,27,24,26,24
493343209,New York Knicks (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1701214800,193,113,80,16,32,19,26,29,28,16,27
493245948,Brooklyn Nets (cyber),Milwaukee Bucks (cyber),NBA 2K24. Cyber League,1701181200,224,124,100,19,30,29,33,25,31,27,30
493365134,Atlanta Hawks (cyber),New York Knicks (cyber),NBA 2K24. Cyber League,1701224400,216,104,112,26,22,24,37,27,25,35,20
493349097,Miami Heat (cyber),Atlanta Hawks (cyber),NBA 2K24. Cyber League,1701217200,193,111,82,15,22,27,25,18,36,22,28
493301590,Brooklyn Nets (cyber),New York Knicks (cyber),NBA 2K24. Cyber League,1701198000,201,94,107,25,19,27,30,25,18,30,27
493382937,Boston Celtics (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1701234000,192,79,113,32,22,27,20,24,28,30,9
493319583,Miami Heat (cyber),Philadelphia 76ers (cyber),NBA 2K24. Cyber League,1701202800,192,103,89,25,22,30,22,16,23,18,36
493127637,Philadelphia 76ers (cyber),Miami Heat (cyber),NBA 2K24. Cyber League,1701128400,188,101,87,27,23,22,28,24,25,14,25
493308732,Cleveland Cavaliers (cyber),Boston Celtics (cyber),NBA 2K24. Cyber League,1701200400,202,97,105,14,30,30,22,26,23,35,22
493528541,Boston Celtics (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1701284400,195,106,89,20,33,18,25,30,23,21,25
493512597,Miami Heat (cyber),Philadelphia 76ers (cyber),NBA 2K24. Cyber League,1701279600,202,112,90,28,22,27,31,8,35,27,24
493556735,Brooklyn Nets (cyber),Miami Heat (cyber),NBA 2K24. Cyber League,1701294000,187,97,90,19,27,19,30,23,16,29,24
493285110,Cleveland Cavaliers (cyber),Boston Celtics (cyber),NBA 2K24. Cyber League,1701193200,234,113,121,34,36,26,18,20,28,41,31
493150885,Cleveland Cavaliers (cyber),New York Knicks (cyber),NBA 2K24. Cyber League,1701140400,225,100,125,27,22,35,27,30,29,33,22
493133517,Atlanta Hawks (cyber),Boston Celtics (cyber),NBA 2K24. Cyber League,1701130800,190,108,82,15,28,24,29,21,27,22,24
493521428,Milwaukee Bucks (cyber),New York Knicks (cyber),NBA 2K24. Cyber League,1701282000,232,104,128,37,18,40,29,37,30,14,27
493464827,Philadelphia 76ers (cyber),Milwaukee Bucks (cyber),NBA 2K24. Cyber League,1701265200,229,118,111,23,29,26,25,26,36,36,28
493338428,Philadelphia 76ers (cyber),Milwaukee Bucks (cyber),NBA 2K24. Cyber League,1701212400,215,117,98,20,37,19,31,26,26,33,23
493261753,Boston Celtics (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1701186000,201,93,108,31,20,21,27,22,21,34,25
493199200,Milwaukee Bucks (cyber),Miami Heat (cyber),NBA 2K24. Cyber League,1701164400,223,101,122,30,32,27,28,33,19,32,22
493186689,Philadelphia 76ers (cyber),Atlanta Hawks (cyber),NBA 2K24. Cyber League,1701159600,182,101,81,21,25,25,29,16,22,19,25
493166600,Brooklyn Nets (cyber),Atlanta Hawks (cyber),NBA 2K24. Cyber League,1701150000,185,95,90,27,21,19,26,33,24,11,24
493478232,Atlanta Hawks (cyber),Brooklyn Nets (cyber),NBA 2K24. Cyber League,1701270000,200,97,103,33,27,25,26,21,23,24,21
493378828,Philadelphia 76ers (cyber),Atlanta Hawks (cyber),NBA 2K24. Cyber League,1701231600,223,108,115,29,31,26,28,34,22,26,27
493181155,New York Knicks (cyber),Milwaukee Bucks (cyber),NBA 2K24. Cyber League,1701157200,219,120,99,21,30,28,33,34,31,16,26
493142795,Brooklyn Nets (cyber),Milwaukee Bucks (cyber),NBA 2K24. Cyber League,1701135600,242,123,119,35,26,37,31,22,38,25,28
493325112,Milwaukee Bucks (cyber),New York Knicks (cyber),NBA 2K24. Cyber League,1701205200,194,86,108,31,19,26,19,28,31,23,17
493146938,Miami Heat (cyber),Philadelphia 76ers (cyber),NBA 2K24. Cyber League,1701138000,198,101,97,27,27,24,24,22,20,24,30
493503974,Brooklyn Nets (cyber),Atlanta Hawks (cyber),NBA 2K24. Cyber League,1701277200,194,107,87,24,21,21,30,22,29,20,27
493374500,Brooklyn Nets (cyber),Miami Heat (cyber),NBA 2K24. Cyber League,1701229200,180,82,98,25,24,31,22,29,6,13,30
493252416,Philadelphia 76ers (cyber),Atlanta Hawks (cyber),NBA 2K24. Cyber League,1701183600,189,111,78,18,32,17,27,28,27,15,25
493239513,Cleveland Cavaliers (cyber),Miami Heat (cyber),NBA 2K24. Cyber League,1701178800,208,99,109,24,31,31,21,26,25,28,22
493175641,Miami Heat (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1701154800,201,104,97,25,19,22,30,18,27,32,28
493162583,Cleveland Cavaliers (cyber),New York Knicks (cyber),NBA 2K24. Cyber League,1701147600,212,107,105,33,19,28,31,26,32,18,25
493119361,Boston Celtics (cyber),Milwaukee Bucks (cyber),NBA 2K24. Cyber League,1701123600,220,119,101,17,37,30,26,29,27,25,29
493457107,Brooklyn Nets (cyber),Miami Heat (cyber),NBA 2K24. Cyber League,1701262800,178,93,85,20,26,15,19,33,19,17,29
493435881,Boston Celtics (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1701255600,226,116,110,31,24,29,28,27,28,23,36
493396688,Boston Celtics (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1701241200,206,99,107,28,21,34,23,19,29,26,26
493226088,Brooklyn Nets (cyber),Milwaukee Bucks (cyber),NBA 2K24. Cyber League,1701174000,221,119,102,30,33,25,28,20,33,27,25
493206273,New York Knicks (cyber),Brooklyn Nets (cyber),NBA 2K24. Cyber League,1701166800,191,100,91,19,27,20,25,28,23,24,25
493391868,Brooklyn Nets (cyber),Atlanta Hawks (cyber),NBA 2K24. Cyber League,1701238800,221,114,107,24,21,22,30,33,31,28,32
493360100,Philadelphia 76ers (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1701222000,212,112,100,26,34,32,21,20,29,22,28
493334075,Brooklyn Nets (cyber),Boston Celtics (cyber),NBA 2K24. Cyber League,1701210000,183,106,77,20,27,24,21,16,30,17,28
493294643,Milwaukee Bucks (cyber),Atlanta Hawks (cyber),NBA 2K24. Cyber League,1701195600,236,117,119,23,26,28,28,31,35,37,28
493443093,Philadelphia 76ers (cyber),Milwaukee Bucks (cyber),NBA 2K24. Cyber League,1701258000,219,111,108,22,28,29,25,30,25,27,33
493277428,Philadelphia 76ers (cyber),Brooklyn Nets (cyber),NBA 2K24. Cyber League,1701190800,197,102,95,28,23,24,26,11,25,32,28
493270213,New York Knicks (cyber),Miami Heat (cyber),NBA 2K24. Cyber League,1701188400,193,92,101,36,21,22,23,20,26,23,22
493232620,Atlanta Hawks (cyber),Boston Celtics (cyber),NBA 2K24. Cyber League,1701176400,201,112,89,27,31,16,29,21,26,25,26
493192376,Boston Celtics (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1701162000,210,90,120,21,33,22,17,33,17,44,23
493170962,Boston Celtics (cyber),Philadelphia 76ers (cyber),NBA 2K24. Cyber League,1701152400,199,87,112,36,24,33,13,26,21,17,29
493123456,Brooklyn Nets (cyber),New York Knicks (cyber),NBA 2K24. Cyber League,1701126000,216,112,104,24,28,27,26,29,25,24,33
493138433,New York Knicks (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1701133200,192,100,92,30,28,18,23,23,25,21,24
493536238,Miami Heat (cyber),Philadelphia 76ers (cyber),NBA 2K24. Cyber League,1701286800,205,106,99,24,30,29,27,24,27,22,22
493449839,New York Knicks (cyber),Atlanta Hawks (cyber),NBA 2K24. Cyber League,1701260400,211,103,108,30,25,27,25,24,19,27,34
493422577,Philadelphia 76ers (cyber),New York Knicks (cyber),NBA 2K24. Cyber League,1701250800,204,98,106,22,23,26,23,32,32,26,20
493429558,Brooklyn Nets (cyber),Atlanta Hawks (cyber),NBA 2K24. Cyber League,1701253200,224,114,110,24,26,27,28,37,28,22,32
493354855,Brooklyn Nets (cyber),Milwaukee Bucks (cyber),NBA 2K24. Cyber League,1701219600,216,121,95,27,33,29,27,19,41,20,20
493329524,Atlanta Hawks (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1701207600,215,108,107,30,26,27,20,22,31,28,31
493219192,Miami Heat (cyber),Philadelphia 76ers (cyber),NBA 2K24. Cyber League,1701171600,189,100,89,25,30,17,19,18,30,29,21
493212316,Cleveland Cavaliers (cyber),Atlanta Hawks (cyber),NBA 2K24. Cyber League,1701169200,211,109,102,28,25,31,29,18,23,25,32
493158953,Philadelphia 76ers (cyber),Miami Heat (cyber),NBA 2K24. Cyber League,1701145200,205,99,106,29,26,25,20,25,25,27,28
493369784,Boston Celtics (cyber),Milwaukee Bucks (cyber),NBA 2K24. Cyber League,1701226800,214,110,104,30,25,14,24,36,22,24,39
493844088,Milwaukee Bucks (cyber),Atlanta Hawks (cyber),NBA 2K24. Cyber League,1701414000,234,111,123,30,20,30,34,28,24,35,33
493905637,Milwaukee Bucks (cyber),Atlanta Hawks (cyber),NBA 2K24. Cyber League,1701435600,236,114,122,38,27,27,31,29,23,28,33
493976940,Atlanta Hawks (cyber),Brooklyn Nets (cyber),NBA 2K24. Cyber League,1701457200,214,103,111,35,29,28,15,24,29,24,30
493830365,Milwaukee Bucks (cyber),Atlanta Hawks (cyber),NBA 2K24. Cyber League,1701406800,226,108,118,33,28,31,22,30,32,24,26
494008277,Boston Celtics (cyber),Philadelphia 76ers (cyber),NBA 2K24. Cyber League,1701466800,199,91,108,29,24,25,21,30,17,24,29
493890875,Boston Celtics (cyber),New York Knicks (cyber),NBA 2K24. Cyber League,1701430800,198,94,104,27,26,27,23,26,20,24,25
493822189,Philadelphia 76ers (cyber),Miami Heat (cyber),NBA 2K24. Cyber League,1701402000,206,108,98,21,34,25,27,26,22,26,25
493789952,Boston Celtics (cyber),New York Knicks (cyber),NBA 2K24. Cyber League,1701387600,205,99,106,27,20,27,28,26,23,26,28
493763697,Cleveland Cavaliers (cyber),Milwaukee Bucks (cyber),NBA 2K24. Cyber League,1701375600,222,109,113,27,31,29,17,31,33,26,28
493600061,Brooklyn Nets (cyber),Boston Celtics (cyber),NBA 2K24. Cyber League,1701315600,196,114,82,16,31,26,24,24,27,16,32
493968996,Boston Celtics (cyber),Philadelphia 76ers (cyber),NBA 2K24. Cyber League,1701454800,200,93,107,28,24,38,21,17,22,24,26
493926273,Boston Celtics (cyber),Atlanta Hawks (cyber),NBA 2K24. Cyber League,1701442800,220,97,123,38,24,20,32,40,24,25,17
493571752,Philadelphia 76ers (cyber),Miami Heat (cyber),NBA 2K24. Cyber League,1701301200,183,76,107,30,27,21,17,28,14,28,18
493775225,Miami Heat (cyber),Philadelphia 76ers (cyber),NBA 2K24. Cyber League,1701380400,200,107,93,24,27,28,27,19,25,22,28
493654163,Miami Heat (cyber),Atlanta Hawks (cyber),NBA 2K24. Cyber League,1701339600,202,109,93,27,32,20,25,20,31,26,21
493583233,Milwaukee Bucks (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1701306000,202,92,110,24,23,25,29,35,19,26,21
493835068,Philadelphia 76ers (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1701409200,199,110,89,24,28,21,26,27,22,17,34
493826294,Boston Celtics (cyber),New York Knicks (cyber),NBA 2K24. Cyber League,1701404400,214,112,102,24,25,20,25,27,29,31,33
493812770,Boston Celtics (cyber),Milwaukee Bucks (cyber),NBA 2K24. Cyber League,1701397200,213,113,100,25,28,27,30,22,31,26,24
493784836,Atlanta Hawks (cyber),Brooklyn Nets (cyber),NBA 2K24. Cyber League,1701385200,180,98,82,25,34,22,22,15,30,20,12
493632849,New York Knicks (cyber),Atlanta Hawks (cyber),NBA 2K24. Cyber League,1701332400,218,108,110,21,23,31,28,25,25,33,32
493611842,Miami Heat (cyber),New York Knicks (cyber),NBA 2K24. Cyber League,1701322800,212,100,112,34,29,32,24,29,25,17,22
493951196,Milwaukee Bucks (cyber),Atlanta Hawks (cyber),NBA 2K24. Cyber League,1701450000,208,97,111,28,23,27,28,28,27,28,19
493780225,Milwaukee Bucks (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1701382800,214,114,100,24,25,24,34,26,28,26,27
493995693,Miami Heat (cyber),New York Knicks (cyber),NBA 2K24. Cyber League,1701462000,206,112,94,25,37,22,21,22,28,25,26
493897964,Miami Heat (cyber),Philadelphia 76ers (cyber),NBA 2K24. Cyber League,1701433200,191,100,91,21,26,19,26,25,19,26,29
493731702,Philadelphia 76ers (cyber),Milwaukee Bucks (cyber),NBA 2K24. Cyber League,1701366000,201,107,94,27,25,18,27,29,21,20,34
493709103,Boston Celtics (cyber),Philadelphia 76ers (cyber),NBA 2K24. Cyber League,1701358800,214,99,115,29,20,25,24,31,26,30,29
493587928,Brooklyn Nets (cyber),Boston Celtics (cyber),NBA 2K24. Cyber League,1701308400,200,111,89,22,24,26,24,19,26,22,37
493942153,Brooklyn Nets (cyber),New York Knicks (cyber),NBA 2K24. Cyber League,1701447600,212,104,108,17,24,30,27,31,35,30,18
493723712,Miami Heat (cyber),New York Knicks (cyber),NBA 2K24. Cyber League,1701363600,193,92,101,21,22,32,27,21,30,27,13
493716784,Cleveland Cavaliers (cyber),Atlanta Hawks (cyber),NBA 2K24. Cyber League,1701361200,209,101,108,25,20,25,30,22,21,36,30
493681296,New York Knicks (cyber),Brooklyn Nets (cyber),NBA 2K24. Cyber League,1701349200,192,93,99,23,30,24,19,25,24,27,20
493674951,Miami Heat (cyber),Atlanta Hawks (cyber),NBA 2K24. Cyber League,1701346800,182,98,84,22,21,24,24,22,29,16,24
493621234,Cleveland Cavaliers (cyber),Boston Celtics (cyber),NBA 2K24. Cyber League,1701327600,206,107,99,23,22,21,33,26,30,29,22
493596039,Philadelphia 76ers (cyber),Milwaukee Bucks (cyber),NBA 2K24. Cyber League,1701313200,218,105,113,30,22,20,23,28,31,35,29
493592150,Miami Heat (cyber),Atlanta Hawks (cyber),NBA 2K24. Cyber League,1701310800,205,110,95,27,23,24,28,20,31,24,28
493561732,Milwaukee Bucks (cyber),New York Knicks (cyber),NBA 2K24. Cyber League,1701296400,219,108,111,34,26,24,28,30,22,23,32
493960363,Cleveland Cavaliers (cyber),Miami Heat (cyber),NBA 2K24. Cyber League,1701452400,206,98,108,32,28,32,28,22,21,22,21
493920344,Philadelphia 76ers (cyber),New York Knicks (cyber),NBA 2K24. Cyber League,1701440400,201,107,94,30,26,18,22,22,26,24,33
493913256,Brooklyn Nets (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1701438000,209,114,95,21,21,26,30,27,27,21,36
493882710,Brooklyn Nets (cyber),Atlanta Hawks (cyber),NBA 2K24. Cyber League,1701428400,210,102,108,32,24,20,23,28,27,28,28
493748055,New York Knicks (cyber),Atlanta Hawks (cyber),NBA 2K24. Cyber League,1701370800,200,104,96,18,19,29,25,23,33,26,27
493603898,Atlanta Hawks (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1701318000,210,100,110,27,24,33,19,27,29,23,28
493566953,Boston Celtics (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1701298800,211,101,110,26,32,25,28,35,18,24,23
493854789,Miami Heat (cyber),Brooklyn Nets (cyber),NBA 2K24. Cyber League,1701418800,196,102,94,25,31,23,24,19,21,27,26
494002256,Brooklyn Nets (cyber),Atlanta Hawks (cyber),NBA 2K24. Cyber League,1701464400,199,96,103,33,23,20,25,24,27,26,21
493861145,Cleveland Cavaliers (cyber),Milwaukee Bucks (cyber),NBA 2K24. Cyber League,1701421200,213,104,109,28,26,32,18,24,29,25,31
493660021,New York Knicks (cyber),Milwaukee Bucks (cyber),NBA 2K24. Cyber League,1701342000,206,108,98,25,33,19,30,25,30,29,15
493647043,Philadelphia 76ers (cyber),Brooklyn Nets (cyber),NBA 2K24. Cyber League,1701337200,196,91,105,25,12,27,20,24,32,29,27
493626585,Miami Heat (cyber),Philadelphia 76ers (cyber),NBA 2K24. Cyber League,1701330000,200,108,92,26,34,17,24,30,20,19,30
493616201,Atlanta Hawks (cyber),Brooklyn Nets (cyber),NBA 2K24. Cyber League,1701325200,211,100,111,21,30,32,24,34,22,24,24
493577894,New York Knicks (cyber),Atlanta Hawks (cyber),NBA 2K24. Cyber League,1701303600,227,120,107,29,30,27,37,22,27,29,26
493875926,Philadelphia 76ers (cyber),Miami Heat (cyber),NBA 2K24. Cyber League,1701426000,206,107,99,27,24,21,25,28,27,23,31
493849178,Boston Celtics (cyber),Philadelphia 76ers (cyber),NBA 2K24. Cyber League,1701416400,215,98,117,33,28,27,28,31,23,26,19
493839417,Brooklyn Nets (cyber),Miami Heat (cyber),NBA 2K24. Cyber League,1701411600,193,92,101,27,17,20,18,26,30,28,27
493755358,Boston Celtics (cyber),Miami Heat (cyber),NBA 2K24. Cyber League,1701373200,228,109,119,30,26,25,31,33,26,31,26
493688571,Philadelphia 76ers (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1701351600,197,97,100,14,26,30,18,27,26,29,27
493868518,Boston Celtics (cyber),New York Knicks (cyber),NBA 2K24. Cyber League,1701423600,183,85,98,32,21,22,17,24,21,20,26
493807901,New York Knicks (cyber),Miami Heat (cyber),NBA 2K24. Cyber League,1701394800,206,88,118,34,22,33,28,31,16,20,22
493701636,New York Knicks (cyber),Brooklyn Nets (cyber),NBA 2K24. Cyber League,1701356400,188,85,103,32,25,19,17,26,24,26,19
493695305,Miami Heat (cyber),Atlanta Hawks (cyber),NBA 2K24. Cyber League,1701354000,187,97,90,13,28,20,18,29,24,28,27
493667547,Cleveland Cavaliers (cyber),Philadelphia 76ers (cyber),NBA 2K24. Cyber League,1701344400,206,102,104,15,26,26,19,32,28,31,29
493802490,Philadelphia 76ers (cyber),Brooklyn Nets (cyber),NBA 2K24. Cyber League,1701392400,176,74,102,30,17,20,20,27,20,25,17
493740922,Brooklyn Nets (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1701368400,210,111,99,23,34,26,31,30,25,20,21
493817268,Brooklyn Nets (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1701399600,219,106,113,23,30,31,19,31,20,28,37
493797151,Milwaukee Bucks (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1701390000,219,102,117,27,13,20,30,39,30,31,29
493639928,Milwaukee Bucks (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1701334800,225,108,117,34,22,28,24,25,35,30,27
493933556,Cleveland Cavaliers (cyber),Miami Heat (cyber),NBA 2K24. Cyber League,1701445200,195,86,109,29,28,30,20,28,22,22,16
493607649,Philadelphia 76ers (cyber),Milwaukee Bucks (cyber),NBA 2K24. Cyber League,1701320400,224,110,114,25,27,30,24,35,27,24,32
494339466,Brooklyn Nets (cyber),New York Knicks (cyber),NBA 2K24. Cyber League,1701584400,204,91,113,28,22,29,23,24,31,32,15
494310113,Boston Celtics (cyber),Atlanta Hawks (cyber),NBA 2K24. Cyber League,1701570000,204,92,112,32,22,27,28,23,21,30,21
494464329,Miami Heat (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1701620400,191,106,85,12,26,25,25,24,29,24,26
494508748,New York Knicks (cyber),Milwaukee Bucks (cyber),NBA 2K24. Cyber League,1701632400,210,109,101,18,34,24,23,29,17,30,35
494361393,Cleveland Cavaliers (cyber),Milwaukee Bucks (cyber),NBA 2K24. Cyber League,1701594000,209,104,105,21,17,31,26,25,30,28,31
494030758,Philadelphia 76ers (cyber),New York Knicks (cyber),NBA 2K24. Cyber League,1701476400,189,101,88,28,22,27,26,21,25,12,28
494278327,Brooklyn Nets (cyber),Philadelphia 76ers (cyber),NBA 2K24. Cyber League,1701555600,209,109,100,24,30,24,21,25,26,27,32
494260493,New York Knicks (cyber),Miami Heat (cyber),NBA 2K24. Cyber League,1701548400,199,97,102,30,23,17,22,28,26,27,26
494099917,Atlanta Hawks (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1701507600,213,109,104,19,24,30,21,26,26,29,38
494093628,Brooklyn Nets (cyber),Miami Heat (cyber),NBA 2K24. Cyber League,1701505200,199,107,92,25,22,17,35,22,20,28,30
494272981,Atlanta Hawks (cyber),Boston Celtics (cyber),NBA 2K24. Cyber League,1701553200,223,109,114,26,32,31,15,26,32,31,30
494211450,Cleveland Cavaliers (cyber),Boston Celtics (cyber),NBA 2K24. Cyber League,1701536400,199,104,95,15,28,31,25,16,30,33,21
494202846,New York Knicks (cyber),Atlanta Hawks (cyber),NBA 2K24. Cyber League,1701534000,195,101,94,17,29,30,28,20,26,27,18
494053362,Cleveland Cavaliers (cyber),Philadelphia 76ers (cyber),NBA 2K24. Cyber League,1701488400,219,114,105,22,33,26,27,33,27,24,27
494452542,Brooklyn Nets (cyber),Philadelphia 76ers (cyber),NBA 2K24. Cyber League,1701618000,183,95,88,19,24,24,23,22,25,23,23
494356262,Brooklyn Nets (cyber),Atlanta Hawks (cyber),NBA 2K24. Cyber League,1701591600,192,104,88,29,20,27,32,13,26,19,26
494266934,Cleveland Cavaliers (cyber),Milwaukee Bucks (cyber),NBA 2K24. Cyber League,1701550800,221,111,110,32,24,26,32,27,26,25,29
494048946,Milwaukee Bucks (cyber),Atlanta Hawks (cyber),NBA 2K24. Cyber League,1701486000,223,107,116,27,39,34,15,28,29,27,24
494493070,Cleveland Cavaliers (cyber),Philadelphia 76ers (cyber),NBA 2K24. Cyber League,1701627600,199,93,106,31,22,20,26,27,24,28,21
494375657,Miami Heat (cyber),Atlanta Hawks (cyber),NBA 2K24. Cyber League,1701598800,201,100,101,29,17,24,28,24,25,24,30
494062388,Boston Celtics (cyber),Atlanta Hawks (cyber),NBA 2K24. Cyber League,1701493200,218,103,115,35,22,30,25,32,26,18,30
494035799,Milwaukee Bucks (cyber),Atlanta Hawks (cyber),NBA 2K24. Cyber League,1701478800,235,112,123,32,28,34,31,27,20,30,33
494086402,Philadelphia 76ers (cyber),New York Knicks (cyber),NBA 2K24. Cyber League,1701502800,202,90,112,30,29,23,24,28,11,31,26
494079937,Atlanta Hawks (cyber),Boston Celtics (cyber),NBA 2K24. Cyber League,1701500400,208,113,95,21,27,21,34,29,23,24,29
494017540,Cleveland Cavaliers (cyber),Miami Heat (cyber),NBA 2K24. Cyber League,1701471600,213,110,103,27,21,28,27,27,27,21,35
494483669,New York Knicks (cyber),Milwaukee Bucks (cyber),NBA 2K24. Cyber League,1701625200,225,121,104,24,34,27,35,29,27,24,25
